type,id,name,gender,person,description
way,89445137,Rue Dieudonné Cambier,M,,
way,89445145,Rue du Père Pire,M,,
way,89445156,Place Albert 1er,M,,
way,89445160,Rue Dieudonné Cambier,M,,
way,89445175,Rue Emile Duhoux,M,,
way,89445176,Rue Hubert Bouvry,M,,
way,89445182,Rue Henri Boussingault,M,,
way,89445196,Rue Joseph Francq,M,,
way,89445202,Rue Dieudonné Cambier,M,,
way,89445205,Rue Léon Langlois,M,,
way,89445208,Rue Henri Boussingault,M,,
way,89520008,Rue César de Paepe,M,,
way,89520052,Rue Jean Jaures,M,,
way,89520087,Rue Fernand Brunfaut,M,,
way,89520156,Rue Paul Pastur,M,,
way,90228638,Rue Joseph Beaufayt,M,,
way,90228647,Rue Emile Genard,M,,
way,90808864,Rue Alexandre Robert,M,,
way,90808882,Rue Léandre Vilain,M,,
way,90808948,Square Raoul Nachez,M,,
way,90808955,Rue Jules Destrée,M,,
way,90908956,Cité Achille Delattre,M,,
way,90908972,Cité Achille Delattre,M,,
way,90908974,Cité Achille Delattre,M,,
way,90909015,Cité Achille Delattre,M,,
way,90940569,Rue Joseph Lemaitre,M,,
way,91156249,Rue Hubert Bayet,M,,
way,91156251,Rue Émile Bronchain,M,,
way,91156252,Rue Oscar Fay,M,,
way,91156272,Rue Joseph Wéry,M,,
way,91156278,Place Franklin Roosevelt,M,,
way,91156282,Rue Nestor Jonet,M,,
way,91156291,Rue Nestor Jonet,M,,
way,91289512,Rue René Deversenne,M,,
way,92163525,Rue Noël Sart-Culpart,M,,
way,92166265,Rue Gustave Derard,M,,
way,92166267,Quartier Joseph Gailly,M,,
way,92166276,Quartier Joseph Gailly,M,,
way,92166281,Quartier Joseph Gailly,M,,
way,92166288,Avenue Emile Zola,M,,
way,92166301,Quartier Joseph Gailly,M,,
way,92166320,Quartier Joseph Gailly,M,,
way,92166330,Quartier Joseph Gailly,M,,
way,92166336,Avenue Alfred Dreyfus,M,,
way,92166362,Avenue Alfred Dreyfus,M,,
way,92166364,Quartier Joseph Gailly,M,,
way,92166369,Rue Hubert Debauche,M,,
way,92216756,Rue Jules Spreutel,M,,
way,92216762,Rue Jules Spreutel,M,,
way,92216763,Rue Jean Jaurès,M,,
way,92216767,Rue Jean Jaurès,M,,
way,92216775,Rue Ernest Gos,M,,
way,92216783,Rue Ernest Gos,M,,
way,92216785,Rue Victor Thomas,M,,
way,92216794,Rue Jules Spreutel,M,,
way,92216801,Rue Edmond Leburton,M,,
way,92216818,Rue Edmond Leburton,M,,
way,92216830,Rue Jules Spreutel,M,,
way,92242607,Rue Arthur Gailly,M,,
way,92242639,Rue Adolphe Max,M,,
way,92242648,Rue Henri Tillemans,M,,
way,92242658,Rue Désiré Rondeau,M,,
way,92242673,Rue Émile Vandervelde,M,,
way,92242674,Rue Max Buset,M,,
way,92242677,Rue Adolphe Chif,M,,
way,92242694,Place Jules Destrée,M,,
way,92242698,Rue Joseph Wauters,M,,
way,92242709,Rue Herbert Hoover,M,,
way,92242736,Rue Désiré Rondeau,M,,
way,92242760,Rue Henri Tillemans,M,,
way,92242783,Cité Louis Dumont,M,,
way,92242816,Rue Adolphe Ponsart,M,,
way,92242817,Cité Fernand Stilmant,M,,
way,92404539,Rue Oscar Bricoult,M,,
way,92404608,Rue Grégoire Chermanne,M,,
way,92404630,Rue du Beau Moulin,M,,
way,92404650,Rue Pierre Jouet,M,,
way,92404653,Rue Gustave Camus,M,,
way,92404661,Rue Joseph Arthur Chaudron,M,,
way,92442450,Rue Jules Carlier,M,,
way,92442518,Place Jean Lagneau,M,,
way,92523861,Rue François Eliaers,M,,
way,93304486,Rue Jean Volders,M,,
way,93304489,Rue Jean Volders,M,,
way,93304492,Rue François Dessaire,M,,
way,93304494,Rue Major Raoul Housiau,M,,
way,93304495,Rue François de Chasteler,M,,
way,93304496,Centre Spartacus Huart,M,,
way,93304500,Rue Albert Lemaitre,M,,
way,93398754,Rue Nicolas Souplit,M,,
way,93398764,Rue Jean Friot,M,,
way,93398772,Rue Abbé Constant Renchon,M,,
way,93404487,Rue Jean Friot,M,,
way,93404490,Rue Jean Friot,M,,
way,93404491,Rue Paul Hulin,M,,
way,93404492,Rue Joseph Vanderick,M,,
way,93404497,Cité André Renard,M,,
way,93404499,Cité André Renard,M,,
way,93404504,Rue Jean de Lanne,M,,
way,93404505,Rue Christian Mendiaux,M,,
way,93404512,Rue Émile Vandervelde,M,,
way,93404516,Rue Jules Boulvin,M,,
way,93404530,Cité André Renard,M,,
way,93404534,Cité André Renard,M,,
way,93480288,Cité Victor Jacmin,M,,
way,93480298,Cité Victor Jacmin,M,,
way,93480301,Cité Victor Jacmin,M,,
way,93808005,Rue Auguste Delvaux,M,,
way,93808007,Place Louis Delhaize,M,,
way,93808008,Place Jean Jaurès,M,,
way,93808013,Rue Jules Coppée,M,,
way,93808014,Place Louis Delhaize,M,,
way,93808017,Rue Louis Lambert,M,,
way,93808026,Place Louis Delhaize,M,,
way,93808027,Place Jean Jaurès,M,,
way,93808048,Rue Auguste Delvaux,M,,
way,93808049,Rue Auguste Delvaux,M,,
way,93808052,Rue Joseph Bertaux,M,,
way,95067825,Rue Lucien Spilette,M,,
way,95067846,Rue Jules Destrée,M,,
way,95413431,Rue Ernest Praile,M,,
way,95525796,Rue Omer Lison,M,,
way,96153762,Rue Alfred Lombard,M,,
way,96153764,Rue Joseph Wauters,M,,
way,96153773,Rue Emile Thilmans,M,,
way,96153782,Rue Albert Daxhelet,M,,
way,96153792,Rue Alfred Musin,M,,
way,96153798,Rue Emile Thilmans,M,,
way,96153802,Rue Philippe Dumont,M,,
way,96153808,Rue Louis De Brouckère,M,,
way,96153810,Rue Louis De Brouckère,M,,
way,96153815,Rue Jules Tison,M,,
way,96153818,Rue Joseph Wauters,M,,
way,96241786,Rue Baudouin 1er,M,,
way,96278356,Rue Marcel Nicolas,M,,
way,96680225,Rue Albert Bodson,M,,
way,96680228,Rue André Genard,M,,
way,96680878,Cité Hector Pouleur,M,,
way,96680879,Cité Hector Pouleur,M,,
way,96789130,Rue Joseph Van Brusselt,M,,
way,99839836,Place Louis Delhaize,M,,
way,99841014,Rue René Delhaize,M,,
way,99841017,Place Louis Delhaize,M,,
way,99841024,Rue Joseph Wauters,M,,
way,99841026,Rue Joseph Wauters,M,,
way,99848186,Rue Paul Pastur,M,,
way,99877074,Rue Fernand Lorent,M,,
way,99881361,Rue Francois Dimanche,M,,
way,99889552,Rue Jean Jaurès,M,,
way,99889562,Rue Joseph Bolle,M,,
way,99889576,Rue Armand Bocquet,M,,
way,99889581,Rue Clément Daix,M,,
way,99889584,Rue Paul Pastur,M,,
way,99889592,Rue Jules Maltaux,M,,
way,102789212,Square Jules Ruhl,M,,
way,102793979,Avenue Marius Meurée,M,,
way,102793988,Avenue Paul Pastur,M,,
way,102822647,Contrescarpe Alphonse Darville,M,,
way,103202399,Boulevard Joseph II,M,,
way,103202420,Boulevard Joseph II,M,,
way,103202428,Boulevard Joseph II,M,,
way,103202439,Boulevard Joseph II,M,,
way,103202443,Rue Jean Jaurès,M,,
way,103254321,Rue Emile Ruiters,M,,
way,103258483,Rue César de Paepe,M,,
way,103258487,Place Raymond Delvaux,M,,
way,103258490,Rue Van Artevelde,M,,
way,103258492,Place Raymond Delvaux,M,,
way,103258518,Rue Joseph Bivort,M,,
way,103310650,Rue Victor Hachez,M,,
way,103310657,Rue Jean Ester,M,,
way,103310669,Rue Émile Strimelle,M,,
way,103310676,Rue Jules Destrée,M,,
way,103310685,Rue Thomas Newcomen,M,,
way,103310691,Rue Jean-Baptiste Ledoux,M,,
way,103310703,Rue Jacques Lion,M,,
way,103310726,Rue Jean Caluwaert,M,,
way,103310728,Rue Daniel Kinet,M,,
way,103310730,Rue Daniel Kinet,M,,
way,103310739,Rue Joseph Mesdagh,M,,
way,103310745,Rue Louis Biernaux,M,,
way,103310767,Rue Joseph Lauwers,M,,
way,103312339,Rue Augustin Bughin,M,,
way,103323089,Place Aimé Loriaux,M,,
way,103323117,Rue Pierre Joseph Dewerpe,M,,
way,103323144,Avenue Jean Caluiwaert,M,,
way,103323149,Place Aimé Loriaux,M,,
way,103324041,Rue Hector Denis,M,,
way,103381567,Rue Arthur Vandermeulen,M,,
way,103381577,Rue Léopold Gendarme,M,,
way,103381581,Rue Jules Jaumet,M,,
way,103381583,Rue Jean Jaurès,M,,
way,103381586,Rue Georges Poinsot,M,,
way,103381588,Rue Alfred Soupart,M,,
way,103381591,Rue François Castemont,M,,
way,103383410,Rue Jean Jaurès,M,,
way,103383417,Rue Victor Hachez,M,,
way,103383431,Rue Emile Fourcault,M,,
way,103435538,Avenue Pontus De Noyelles,M,,
way,103435540,Avenue Pontus De Noyelles,M,,
way,103435541,Avenue Pontus De Noyelles,M,,
way,103435543,Avenue Pontus De Noyelles,M,,
way,103435551,Avenue Pontus De Noyelles,M,,
way,103435555,Avenue Pontus De Noyelles,M,,
way,103436315,Cité Achille Delattre,M,,
way,103437458,Rue du Beau Site,M,,
way,103441404,Esplanade Léon Matagne,M,,
way,103455246,Rue Ali Autome,M,,
way,103455251,Rue Léon Pourbaix,M,,
way,103455262,Rue Omer Bernard,M,,
way,103455269,Rue Roland Delattre,M,,
way,103455276,Rue Alfred Tenret,M,,
way,103455279,Rue Jules Gottignies,M,,
way,103455292,Rue Edmond Jacquin,M,,
way,103455296,Rue Joseph Lefèvre,M,,
way,103455298,Rue Alfred Tenret,M,,
way,103460039,Rue Nicolas Lancelot,M,,
way,103460046,Rue Edmond Focquet,M,,
way,103460055,Rue Robert Fesler,M,,
way,103460495,Rue Albert Camus,M,,
way,103497735,Rue Jean Cremer,M,,
way,103497757,Cité Fernand Godesiabois,M,,
way,103497761,Avenue Victor Corbier,M,,
way,103497764,Rue Pierre Hans,M,,
way,103497768,Rue Émile Constant,M,,
way,103498393,Cité Joseph Henry,M,,
way,103498399,Cité Joseph Henry,M,,
way,104573649,Rue Fernand Jacquet,M,,
way,104573672,Rue Olivier Gilles,M,,
way,104573705,Rue Olivier Gilles,M,,
way,105407279,Avenue Jules Henin,M,,
way,105407280,Avenue Jules Henin,M,,
way,107324859,Boulevard Émile Devreux,M,,
way,107324864,Boulevard Pierre Mayence,M,,
way,107324874,Boulevard Joseph Tirou,M,,
way,107324877,Boulevard Émile Devreux,M,,
way,107324880,Boulevard Joseph Tirou,M,,
way,108097152,Rue Louis Jasme,M,,
way,108098274,Rue Jean Volders,M,,
way,108165657,Rue Georges Lemoine,M,,
way,108165660,Rue Télésphore Lemal,M,,
way,108165663,Rue Georges Lemoine,M,,
way,108165672,Rue Jean Froie,M,,
way,108166342,Rue Norbert Van Hellepute,M,,
way,108176605,Rue Clément Daix,M,,
way,108176606,Rue Clément Daix,M,,
way,108176618,Rue Clément Daix,M,,
way,108177362,Rue Paul Pastur,M,,
way,108178826,Rue Richard Dupierreux,M,,
way,108667290,Rue Maximilien Wattelar,M,,
way,108681138,Rue Joseph Wauters,M,,
way,108681165,Place Louis de Brouckère,M,,
way,109366880,Esplanade René Magritte,M,,
way,109367938,Rue Émile Vandervelde,M,,
way,109367946,Avenue Jean Dupuis,M,,
way,112499341,Avenue Jean Mermoz,M,,
way,112499345,Avenue Jean Mermoz,M,,
way,112499348,Avenue Jean Mermoz,M,,
way,114470363,Cour Van Achter,M,,
way,115634845,Rue Nestor Bal,M,,
way,115668870,Ruelle Yvon Van Wymeersh,M,,
way,115721417,Rue Jean Jaurès,M,,
way,115721418,Rue Émile Nonnon,M,,
way,115721419,Rue Jean Jaurès,M,,
way,115765172,Rue Nestor Bal,M,,
way,115789488,Avenue Ernest Solvay,M,,
way,115789598,Place Maurice Brasseur,M,,
way,115789617,Allée du Beau Chéniat,M,,
way,115789632,Allée du Beau Chéniat,M,,
way,115972034,Rue Jules Ruhl,M,,
way,115972036,Rue Jules Ruhl,M,,
way,115972037,Rue Jules Ruhl,M,,
way,115972418,Rue Léon Blum,M,,
way,116086300,Rue Ernest Solvay,M,,
way,116388132,Cité Hector Pouleur,M,,
way,116388137,Cité Hector Pouleur,M,,
way,116447288,Rue Joseph Roland,M,,
way,116495355,Rue Léon Bernus,M,,
way,116495359,Rue Léon Bernus,M,,
way,116508790,Rue Armand Dancart,M,,
way,116877834,Rue Docteur Léon Neuens,M,,
way,116923603,Rue Auguste Marin,M,,
way,117003686,Rue du Prince Evêque,M,,
way,117044279,Rue Jos Bancu,M,,
way,117044280,Rue Al Croix,M,,
way,117044291,Rue Jos Bancu,M,,
way,117046648,Clos Dessus les Rochers,M,,
way,117046655,Clos Dessus les Rochers,M,,
way,117135776,Boulevard Joseph Tirou,M,,
way,117135778,Boulevard Joseph Tirou,M,,
way,117202739,Boulevard Joseph Tirou,M,,
way,117470220,Rue Alexandre Mauclet,M,,
way,117479148,Rue Paul Pastur,M,,
way,117511872,Rue Francois Dimanche,M,,
way,117518674,Rue Pierre aux Rossignols,M,,
way,117518685,Rue Pierre aux Rossignols,M,,
way,117540741,Rue Arthur Oleffe,M,,
way,117540761,Rue Arthur Oleffe,M,,
way,119033845,Rue Albert Bodson,M,,
way,119033847,Rue Albert Bodson,M,,
way,119033849,Rue Albert Bernard,M,,
way,119206298,Rue Emile Marcq,M,,
way,119385248,Rue Lucien François,M,,
way,119385256,Rue Léopold III,M,,
way,119385260,Rue du Prince de Liège,M,,
way,119511634,Avenue Albert 1er,M,,
way,119511645,Rue Ernest Jacques,M,,
way,119687365,Rue Gaston Leblon,M,,
way,119687936,Impasse Gaston Leblon,M,,
way,119687937,Rue Léon Bockoltz,M,,
way,119687938,Rue Edmond Schmidt,M,,
way,122639811,Rue Émile Maufort,M,,
way,122951864,Rue Auguste Frison,M,,
way,126261316,Rue François Deterville,M,,
way,126420050,Rue Hubert Bastin,M,,
way,127988074,Rue Édouard Givron,M,,
way,129869250,Rue Louis Gilles,M,,
way,130583734,Rue Willy Van Assche,M,,
way,130585607,Rue Emile Depré,M,,
way,132819303,Rue André Paganetti,M,,
way,133051724,Avenue Jean Mermoz,M,,
way,133188295,Rue Emile Gossiaux,M,,
way,136699523,Rue Auguste Portier,M,,
way,136702006,Rue Henri Dunant,M,,
way,136702008,Rue Aurélien Thibaut,M,,
way,136702012,Rue Paul Deschamps,M,,
way,136702017,Rue Fernand Dineur,M,,
way,136707306,Square Émile Buisset,M,,
way,136707313,Rue Jean Jaurès,M,,
way,136707314,Rue Jean Jaurès,M,,
way,136707316,Rue Victor Bourgeois,M,,
way,136714147,Place Maurice Brasseur,M,,
way,136720345,Rue André Vésale,M,,
way,136720357,Rue Louis Empain,M,,
way,136727313,Rue Émile Servais,M,,
way,136727323,Rue du Prince Évèque,M,,
way,138232418,Ruelle Alexandre Delval,M,,
way,139071649,Rue Paul Pastur,M,,
way,139071650,Rue Paul Pastur,M,,
way,139075036,Rue Georges Lemoine,M,,
way,139075038,Rue Georges Lemoine,M,,
way,139079227,Rue Arthur Barbier,M,,
way,139079228,Rue Arthur Barbier,M,,
way,139083519,Rue André Halloin,M,,
way,139083520,Rue Arthur Oleffe,M,,
way,139854726,Rue Edouard Baillon,M,,
way,139854730,Sentier Paul Pastur,M,,
way,139854732,Rue Paul Pastur,M,,
way,139860621,Rue Nicolas Anciaux,M,,
way,139860638,Rue Bernard Lebon,M,,
way,139869224,Avenue Victor Larock,M,,
way,139869257,Rue Léon Crappe,M,,
way,140123110,Rue Denis Henriet,M,,
way,141221984,Avenue Paul Pastur,M,,
way,141221986,Quai Arthur Rimbaud,M,,
way,142574652,Avenue Pontus De Noyelles,M,,
way,143257617,Rue Germain Fosses,M,,
way,143257618,Rue Germain Fosses,M,,
way,144787797,Rue Albert 1er,M,,
way,147440039,Rue André Renaud,M,,
way,150038652,Place François Goffe,M,,
way,151217062,Place Basile Parent,M,,
way,151335485,Rue Jean Poty,M,,
way,155610566,Boulevard Joseph Tirou,M,,
way,158533089,Avenue Jules Destrée,M,,
way,159239601,Rue Emmanuel Jacquet,M,,
way,160052685,Rue Constant Renchon,M,,
way,160065358,Rue Fernand Dineur,M,,
way,160522521,Rue Louis Empain,M,,
way,160528475,Rue Alfred Nobel,M,,
way,160532390,Rue Maximilien Luce,M,,
way,160534099,Rue Henri Lafontaine,M,,
way,160535490,Place Basile Parent,M,,
way,160539337,Place Julien Papart,M,,
way,160913743,Rue Julien Schmidt,M,,
way,160913789,Rue Arthur Decoux,M,,
way,160914256,Rue Joseph Bivort,M,,
way,160914344,Place Raoul Nachez,M,,
way,160914345,Rue Abbé Jean Payen,M,,
way,164672123,Rue Emile Vandervelde,M,,
way,164763620,Rue Arthur Pater,M,,
way,164767017,Rue Léopold Fagnart,M,,
way,165388413,Quai Paul Verlaine,M,,
way,171628608,Rue Léopold II,M,,
way,171882121,Rue Terry Mouchon,M,,
way,171911873,Rue Célestin Freinet,M,,
way,171912752,Rue Paul Glineur,M,,
way,171912818,Rue Paul Glineur,M,,
way,171917195,Rue Germain Fosses,M,,
way,171999713,Rue Cornelis Debruyn,M,,
way,171999714,Rue Cornelis Debruyn,M,,
way,172255388,Rue Alfred Mengeot,M,,
way,172255391,Rue Fernand Heuveneers,M,,
way,172255399,Rue Armand Dancart,M,,
way,172255400,Rue Joseph Caramin,M,,
way,172255402,Rue Napoleon Anrys,M,,
way,172289508,Rue Célestin Freinet,M,,
way,172848898,Rue Louis de Brouckère,M,,
way,172898620,Rue Robert Fesler,M,,
way,173907067,Rue Charles Dupret,M,,
way,174590443,Rue Raymond Brigode,M,,
way,174590449,Rue Raymond Brigode,M,,
way,180769675,Avenue Caporal Alain Debatty,M,,
way,181399029,Rue Jacques Henriet,M,,
way,181399048,Rue Achille Delattre,M,,
way,181399049,Rue Joseph Wauters,M,,
way,181399061,Rue Sylvain Pirmez,M,,
way,182831762,Rue Major Housiau,M,,
way,182888384,Rue Jean Jaurès,M,,
way,183134442,Rue François Bovesse,M,,
way,183183971,Rue Jean Jaurès,M,,
way,183261573,Place du Nord Michel Levie,M,,
way,183311567,Rue Emile Vandervelde,M,,
way,183317034,Place Albert 1er,M,,
way,183753407,Rue Désiré Quenne,M,,
way,183768988,Rue Auguste Palm,M,,
way,183768992,Rue Paul Finet,M,,
way,183768993,Place Emile Moureau,M,,
way,183768994,Rue Joseph Bargibant,M,,
way,184095223,Avenue Louis de Brouckère,M,,
way,184133610,Avenue Paul Pastur,M,,
way,184133619,Rue Robert Delahaye,M,,
way,184133622,Rue Robert Delahaye,M,,
way,184133634,Rue Auguste Nolard,M,,
way,184133638,Rue Alfred Nassaux,M,,
way,184133639,Rue Robert Delahaye,M,,
way,184133641,Rue Eugène Gibon,M,,
way,184232446,Rue Francisco Ferrer,M,,
way,184686252,Rue Léopold Wautiez,M,,
way,186496017,Rue Albert Ier,M,,
way,191057746,Boulevard Salvador Allende,M,,
way,191134899,Rue Célestin Hecq,M,,
way,192322706,Rue Hubert Bastin,M,,
way,193860105,Rue Léon Fayt,M,,
way,194758941,Cité Fernand Godesiabois,M,,
way,194758942,Rue des Bas Trieux,M,,
way,194758947,Avenue Victor Corbier,M,,
way,194758950,Avenue Victor Corbier,M,,
way,194758951,Cité Emile Demoulin,M,,
way,195026684,Place Joseph Wauters,M,,
way,195026686,Rue Georges Smith,M,,
way,195267987,Rue Georges Tourneur,M,,
way,195267988,Rue Ali Autome,M,,
way,195267989,Rue Georges Tourneur,M,,
way,195267992,Rue Henri Dunant,M,,
way,195267998,Rue Arthur Goffaux,M,,
way,195268001,Rue Max Lambert,M,,
way,195268005,Rue Henri Dunant,M,,
way,195268021,Place Joseph Wauters,M,,
way,195268024,Rue Emile Brunet,M,,
way,195271398,Rue Arthur Brédat,M,,
way,195271413,Place Joseph Wauters,M,,
way,195535112,Place Jules Francq,M,,
way,195535119,Place Jules Francq,M,,
way,195542310,Rue Maximilien Wattelar,M,,
way,195542315,Rue Paul Janson,M,,
way,197079284,Rue Léopold Vasse,M,,
way,197079288,Place Joseph Hanrez,M,,
way,197079289,Place Joseph Hanrez,M,,
way,197079312,Rue Arthur Delire,M,,
way,199747575,Rue Victor Baux,M,,
way,201370113,Place Émile Bertaux,M,,
way,201371624,Rue Sylvain Pirmez,M,,
way,201492313,Boulevard Frans Dewandre,M,,
way,201508561,Rue Jean Jaurès,M,,
way,201510734,Rue Emile Fourcault,M,,
way,201510997,Rue Cornelis Debruyn,M,,
way,201512338,Rue Émile Vandervelde,M,,
way,201512340,Rue Émile Vandervelde,M,,
way,202136616,Place Ernest Jennar,M,,
way,202158200,Rue Georges Clémenceau,M,,
way,202158205,Rue Léon Willocq,M,,
way,202492876,Rue François Castemont,M,,
way,202492877,Rue Pierre Bauwens,M,,
way,202545224,Rue Alphonse Planche,M,,
way,202737977,Rue Jean-Baptiste Loriaux,M,,
way,202737980,Rue Jean-Baptiste Loriaux,M,,
way,202739595,Rue Albert 1er,M,,
way,202739598,Rue Jean-Baptiste Loriaux,M,,
way,202799488,Rue Jean-Baptiste Loriaux,M,,
way,202799497,Rue Eugène Gilles,M,,
way,203359829,Rue Victor Ernest,M,,
way,203360227,Place Albert Premier,M,,
way,203360401,Rue Auguste Fontenelle,M,,
way,203363879,Rue Paul Pastur,M,,
way,203450673,Rue Hubert Bastin,M,,
way,203450961,Rue Auguste Delvaux,M,,
way,203454693,Rue Jules Coppée,M,,
way,203454699,Rue Jules Coppée,M,,
way,203456008,Rue Pierre Joseph Dewerpe,M,,
way,203456012,Résidence Gaston Hercot,M,,
way,203456013,Résidence Gaston Hercot,M,,
way,203465614,Rue Pierre Hans,M,,
way,203574233,Rue Jules Loriaux,M,,
way,203574499,Rue Joseph Delmotte,M,,
way,203574500,Rue Jules Badot,M,,
way,204395566,Rue Jean Lipsin,M,,
way,204406905,Rue Adolphe François,M,,
way,204407737,Rue François Deulin,M,,
way,206656090,Boulevard Émile Devreux,M,,
way,206666062,Place Joseph Wauters,M,,
way,206674222,Rue Edmond Foulon,M,,
way,207168178,Rue Jules Coppée,M,,
way,207168180,Place Jean Jaurès,M,,
way,207168182,Rue Joseph Bertaux,M,,
way,207168183,Rue Jules Coppée,M,,
way,207183520,Rue Henry Dunant,M,,
way,207183522,Rue Émile Turlot,M,,
way,207183524,Rue Aldo Moro,M,,
way,207183529,Rue Julien Lahaut,M,,
way,207183530,Rue Émile Duployé,M,,
way,207183732,Rue François Dessaire,M,,
way,207432145,Place Franklin Roosevelt,M,,
way,207555702,Rue Émile Vandervelde,M,,
way,207736378,Rue Jean Herbet,M,,
way,208399474,Rue Charles Beaufaux,M,,
way,208909045,Rue Constant Renchon,M,,
way,210899952,Place Aimé Loriaux,M,,
way,210900762,Place Émile Bertaux,M,,
way,210900763,Place Émile Bertaux,M,,
way,210900888,Place Jean Gonsette Impasse 2,M,,
way,210900977,Place Albert 1er,M,,
way,211140125,Rue Terry Mouchon,M,,
way,211140127,Rue Terry Mouchon,M,,
way,211140128,Rue Terry Mouchon,M,,
way,211263839,Rue Fernand Stilmant,M,,
way,211265642,Rue Florian Wauthelet,M,,
way,211465471,Rue Joseph Arthur Chaudron,M,,
way,214664330,Cité Van Laere,M,,
way,215606667,Rue Gaston Durvaux,M,,
way,215607319,Rue Jean Froie,M,,
way,215607320,Rue Jean Froie,M,,
way,216481380,Rue Horace Pierard,M,,
way,216481705,Rue Horace Pierard,M,,
way,217138085,Rue Léopold Wautiez,M,,
way,217138420,Rue Grégoire Soupart,M,,
way,217165186,Rue Henri Matelart,M,,
way,217386712,Rue Alexandre Ansaldi,M,,
way,217386713,Rue Alexandre Ansaldi,M,,
way,217765300,Rue Joseph Wauters,M,,
way,220006849,Rue Thomas Bonehill,M,,
way,221336097,Rue Adolphe Desy,M,,
way,221408447,Rue Alfred Thiébaut,M,,
way,221408450,Rue Alfred Thiébaut,M,,
way,221408460,Rue Gaston Leblon,M,,
way,221408461,Rue Léon Bockoltz,M,,
way,221409774,Rue Fernand Heuveneers,M,,
way,221409777,Rue Fernand Heuveneers,M,,
way,221409781,Rue Alfred Mengeot,M,,
way,221409782,Rue Fernand Bernard,M,,
way,221803083,Rue Narcisse Evrard,M,,
way,222600267,Place Edmond Gilles,M,,
way,222600980,Rue Paul Pastur,M,,
way,223072925,Rue Francisco Ferrer,M,,
way,223072926,Rue Georges Delersy,M,,
way,223072927,Rue Omer Lison,M,,
way,223072938,Rue du Beau Séjour,M,,
way,223275603,Rue Émile Constant,M,,
way,223280132,Rue Adolphe Desy,M,,
way,223280133,Rue André Lafaille,M,,
way,224350099,Rue Henri Tillemans,M,,
way,226045861,Rue Louis Hannick,M,,
way,227317679,Rue Lloyd George,M,,
way,229973005,Rue Joseph Lhoir,M,,
way,229995366,Rue Louis Paulus,M,,
way,230084882,Rue Léon Baras,M,,
way,230088166,Rue Arthur Barbier,M,,
way,230809346,Rue Adolphe Rectem,M,,
way,230811594,Place Albert 1er,M,,
way,230945377,Avenue Jean Bodart,M,,
way,231414161,Avenue Jean Bodart,M,,
way,231414162,Avenue Jean Bodart,M,,
way,231414164,Avenue Jean Bodart,M,,
way,231414165,Avenue Jean Bodart,M,,
way,232813866,Rue Adolphe Debienne,M,,
way,232819470,Rue Eugène Gilles,M,,
way,233415491,Rue Alphonse Helsen,M,,
way,233415820,Rue Ernest Solvay,M,,
way,233416123,Rue Gaston Wautot,M,,
way,233416532,Rue Léon Rucquoy,M,,
way,233419110,Rue Léon Mercier,M,,
way,233419111,Rue Léon Rucquoy,M,,
way,233422195,Rue Louis Hubeau et Raoul Nonweiler,M,,
way,233422221,Rue Alphonse Helsen,M,,
way,233427042,Rue Léon Rucquoy,M,,
way,233427443,Rue Auguste Sottiaux,M,,
way,233432344,Rue Auguste Sottiaux,M,,
way,234439530,Rue Joseph Scohy,M,,
way,234440099,Rue Georges Maroye,M,,
way,234444370,Rue Julien Laurent,M,,
way,234587820,Venelle Louis Charlier,M,,
way,234594139,Rue Jean Lorette,M,,
way,234797429,Place Louis Delhaize,M,,
way,234807054,Rue René Deversenne,M,,
way,234979844,Fosse Al Dièle,M,,
way,235000977,Place Jules Destrée,M,,
way,235016860,Place Jules Destrée,M,,
way,235139316,Rue Alfred Thiébaut,M,,
way,237548656,Rue Jean Poty,M,,
way,239538475,Rue Jean Lipsin,M,,
way,239582246,Rue Nestor Jonet,M,,
way,240239331,Rue Hubert Bayet,M,,
way,241942664,Rue René Deversenne,M,,
way,242833698,Rue du Roi Chevalier,M,,
way,242975976,Rue Arthur Oleffe,M,,
way,242976845,Rue Arthur Oleffe,M,,
way,243561254,Rue Augustin Berger,M,,
way,243561262,Rue Augustin Berger,M,,
way,243827297,Ruelle Sans Souci,M,,
way,244421707,Rue Emile Vandervelde,M,,
way,245191242,Avenue Albert 1er,M,,
way,245500756,Rue du Prince Evêque,M,,
way,247301322,Rue Dom Berlière,M,,
way,248327934,Rue du Beau Site,M,,
way,248348999,Rue Édouard Anseele,M,,
way,248351377,Place Léonce Mayence,M,,
way,248694169,Place Joseph Wauters,M,,
way,248696135,Avenue Pontus De Noyelles,M,,
way,248697330,Rue Léopold Jacqmain,M,,
way,248698977,Espace Raymond Payen,M,,
way,248700363,Rue Joseph Wauters,M,,
way,248701379,Rue Émile Strimelle,M,,
way,249454498,Rue Sans Nom,M,,
way,249455055,Rue du Trî Al Pîre,M,,
way,249456103,Avenue Louis Peetermans,M,,
way,249617082,Rue Léon Willocq,M,,
way,250003145,Rue Arthur Vandermeulen,M,,
way,250005840,Rue Léon Dubois,M,,
way,250203446,Rue Jules Houssière,M,,
way,251216913,Rue Joseph Bertaux,M,,
way,251217182,Place Jean Jaurès,M,,
way,251527582,Place Jean Jaurès,M,,
way,252116210,Rue Jules Destrée,M,,
way,252188558,Rue Jean Froie,M,,
way,252188576,Rue Jean Froie,M,,
way,252191870,Rue Jules Loriaux,M,,
way,254630146,Rue Léopold II,M,,
